task,kind,partition,algorithm,seed,budget,fe,physical_calls,seconds,unique_evaluated,audit_pass,auc,final_gap,igd,recall,hit,front_size,reference_size,observed_gap,raw_final_gap,raw_igd,audit_fallbacks,model_authorized,model_fits,surrogate_predictions,stage,overrides
rgv_dev,rgv,development,no_uncertainty_linear,13104,512,512,512,0.9982255580000584,480,True,0.0940044219853325,0.0081341092577206,0.0042372881249999,0.75,False,3.0,4.0,0.0081341092577206,0.0081341092780609,0.0042372881355932,0,0,7,1697,dev3,76.0
tour_dev,tour,development,raw_linear,13102,512,512,512,0.469146253999952,509,True,0.1256616779640915,0.0112623772600903,0.0067385296399187,0.7142857142857143,False,22.0,28.0,0.0112623772600903,0.0112623772561711,0.0067385296397442,0,0,7,2780,dev3,42.0
job_dev,job,development,fast_v10,13101,512,512,512,0.2164774660000148,507,True,0.0989721100270194,0.0060746932542655,0.0028207557867674,0.71875,False,27.0,32.0,0.0060746932542655,0.0060746932471574,0.0028207557801378,0,0,0,0,dev3,0.0
job_dev,job,development,guarded_linear,13101,512,512,512,0.5102538729997832,510,True,0.0768928938769648,0.0023322704319269,0.000703892425,0.90625,False,29.0,32.0,0.0023322704319269,0.0023322704358058,0.0007038924260769,0,0,7,2856,dev3,52.0
job_dev,job,development,nsga2_guarded,13103,512,512,512,0.5390300149999803,510,True,0.1250766464767371,0.0019903641236441,0.00124356175625,0.90625,False,31.0,32.0,0.0019903641236441,0.0019903641282314,0.0012435617560764,0,0,7,2879,dev3,70.0
job_dev,job,development,guarded_linear,13102,512,512,512,0.5380800749999253,510,True,0.0902487372173672,0.003939236048134,0.001517486728125,0.8125,False,26.0,32.0,0.003939236048134,0.0039392360524329,0.0015174867293024,0,0,7,2792,dev3,50.0
rgv_dev,rgv,development,guarded_linear,13102,512,512,512,0.9868705740000224,487,True,0.1899633559455618,0.0081341092577206,0.0042372881249999,0.75,False,3.0,4.0,0.0081341092577206,0.0081341092780609,0.0042372881355932,0,0,7,1738,dev3,65.0
tour_dev,tour,development,unguarded_linear,13102,512,512,512,0.5291590879999148,508,True,0.1122719181665196,0.0005755052953022,0.0009976874272603,0.8571428571428571,False,25.0,28.0,0.0005755052953022,0.0005755052982549,0.0009976874297627,0,0,7,2934,dev3,41.0
job_dev,job,development,nsga2_typed,13102,512,512,512,0.1894387800000458,508,True,0.0893668772636209,0.0081950295675246,0.0050138174120973,0.6875,False,26.0,32.0,0.0081950295675246,0.0081950295616246,0.0050138174046293,0,0,0,0,dev3,0.0
rgv_g1,rgv,development,scalar_linear,13103,512,512,512,0.6866403369999716,504,True,0.0361383782220943,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,7,2498,dev3,225.0
rgv_dev,rgv,development,raw_linear,13102,512,512,512,0.6766206500001317,502,True,0.1899633559455618,0.0081341092577206,0.0042372881249999,0.75,False,3.0,4.0,0.0081341092577206,0.0081341092780609,0.0042372881355932,0,0,7,1639,dev3,24.0
rgv_dev,rgv,development,fast_v10,13102,512,512,512,0.3137246229998709,506,True,0.192459048577584,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,0,0,dev3,0.0
rgv_dev,rgv,development,nsga2_guarded,13104,512,512,512,0.4550859359999322,511,True,0.2359774277530938,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,7,3259,dev3,201.0
rgv_dev,rgv,development,unguarded_linear,13102,512,512,512,1.0098647540000911,487,True,0.1899633559455618,0.0081341092577206,0.0042372881249999,0.75,False,3.0,4.0,0.0081341092577206,0.0081341092780609,0.0042372881355932,0,0,7,1738,dev3,65.0
job_dev,job,development,no_uncertainty_linear,13102,512,512,512,0.5814907710000625,510,True,0.0843462776785535,0.0028618586640126,0.0019144880029809,0.75,False,25.0,32.0,0.0028618586640126,0.0028618586599997,0.0019144880007716,0,0,7,2773,dev3,33.0
job_dev,job,development,random_residual,13103,512,512,512,0.4537029129999155,509,True,0.0997204388194529,0.0083855516945303,0.0041036248117839,0.6875,False,26.0,32.0,0.0083855516945303,0.0083855516976436,0.0041036248115849,0,0,0,0,dev3,275.0
rgv_g1,rgv,development,unguarded_linear,13104,512,512,512,0.733348173999957,505,True,0.1264970832370806,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,7,2618,dev3,159.0
job_dev,job,development,unguarded_linear,13104,512,512,512,0.59976590999986,508,True,0.0958900296229686,0.0014522792766092,0.0004919488375,0.90625,False,29.0,32.0,0.0014522792766092,0.001452279275904,0.000491948837818,0,0,7,2852,dev3,49.0
rgv_dev,rgv,development,scalar_linear,13103,512,512,512,1.039163174999885,490,True,0.0291861859400717,0.0081341092577206,0.0042372881249999,0.75,False,3.0,4.0,0.0081341092577206,0.0081341092780609,0.0042372881355932,0,0,7,1734,dev3,152.0
rgv_dev,rgv,development,fast_v10,13101,512,512,512,0.3692497170000024,502,True,0.1810393912789208,0.0081341092577206,0.0042372881249999,0.75,False,3.0,4.0,0.0081341092577206,0.0081341092780609,0.0042372881355932,0,0,0,0,dev3,0.0
job_dev,job,development,raw_linear,13101,512,512,512,0.5184138219999568,508,True,0.0820400009443932,0.002687334052632,0.0015738708529809,0.78125,False,27.0,32.0,0.002687334052632,0.002687334045103,0.0015738708462778,0,0,7,2826,dev3,26.0
job_dev,job,development,guarded_linear,13104,512,512,512,0.5685902699999588,508,True,0.0958900296229686,0.0014522792766092,0.0004919488375,0.90625,False,29.0,32.0,0.0014522792766092,0.001452279275904,0.000491948837818,0,0,7,2852,dev3,49.0
rgv_g1,rgv,development,fast_v10,13104,512,512,512,0.2540132229999017,509,True,0.1535581831628782,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,0,0,dev3,0.0
job_dev,job,development,raw_linear,13103,512,512,512,0.5820231340001101,505,True,0.1030740806316548,0.0078838536910759,0.0038560198771401,0.65625,False,25.0,32.0,0.0078838536910759,0.0078838536990049,0.0038560198755568,0,0,7,2598,dev3,19.0
rgv_g1,rgv,development,nsga2_typed,13102,512,512,512,0.2098657169999569,507,True,0.1655124043360439,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,0,0,dev3,0.0
tour_dev,tour,development,fast_v10,13103,512,512,512,0.330539644000055,504,True,0.1123073345099684,0.0124632001979102,0.0061685035142857,0.7142857142857143,False,21.0,28.0,0.0124632001979102,0.0124632002055349,0.0061685035193116,0,0,0,0,dev3,0.0
tour_dev,tour,development,no_uncertainty_linear,13101,512,512,512,0.7769438489999629,509,True,0.1089318982560473,0.0001234671716584,0.0003261694857142,0.9642857142857144,False,27.0,28.0,0.0001234671716584,0.0001234671713143,0.000326169485296,0,0,7,2791,dev3,39.0
rgv_dev,rgv,development,no_uncertainty_linear,13102,512,512,512,0.9377980330000356,497,True,0.1889465922883467,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,7,2252,dev3,107.0
job_dev,job,development,fast_v10,13102,512,512,512,0.2151077040000473,509,True,0.103470491717643,0.0162170103718011,0.0099871756070844,0.5625,False,27.0,32.0,0.0162170103718011,0.0162170103695093,0.0099871756052152,0,0,0,0,dev3,0.0
rgv_dev,rgv,development,unguarded_linear,13101,512,512,512,0.9306085489999988,494,True,0.1810393912789208,0.0081341092577206,0.0042372881249999,0.75,False,3.0,4.0,0.0081341092577206,0.0081341092780609,0.0042372881355932,0,0,7,1988,dev3,91.0
tour_dev,tour,development,unguarded_linear,13103,512,512,512,0.8426843219999682,509,True,0.0928235502486431,0.0030807353513759,0.0012687651094032,0.8214285714285714,False,24.0,28.0,0.0030807353513759,0.0030807353579608,0.0012687651122651,0,0,7,2809,dev3,38.0
rgv_g1,rgv,development,fast_v10,13101,512,512,512,0.2284908649999124,508,True,0.1019190479123491,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,0,0,dev3,0.0
tour_dev,tour,development,nsga2_typed,13104,512,512,512,0.2782900330000757,511,True,0.134954905851356,0.0133421478320554,0.0065894429458214,0.6785714285714286,False,21.0,28.0,0.0133421478320554,0.013342147835924,0.0065894429499865,0,0,0,0,dev3,0.0
job_dev,job,development,raw_linear,13104,512,512,512,0.5272253359999013,511,True,0.1087036357894787,0.0107722044623229,0.0054771705966861,0.75,False,27.0,32.0,0.0107722044623229,0.0107722044629776,0.0054771705952269,0,0,7,2776,dev3,19.0
rgv_dev,rgv,development,scalar_linear,13101,512,512,512,1.0829448720000985,483,True,0.1778966672287497,0.0081341092577206,0.0042372881249999,0.75,False,3.0,4.0,0.0081341092577206,0.0081341092780609,0.0042372881355932,0,0,7,1769,dev3,150.0
tour_dev,tour,development,guarded_linear,13103,512,512,512,0.5629636730000129,509,True,0.0928235502486431,0.0030807353513759,0.0012687651094032,0.8214285714285714,False,24.0,28.0,0.0030807353513759,0.0030807353579608,0.0012687651122651,0,0,7,2809,dev3,38.0
rgv_g1,rgv,development,random_residual,13103,512,512,512,0.473175799000046,509,True,0.0383623055278249,0.0015950926878933,0.0012675507,0.75,False,5.0,4.0,0.0015950926878933,0.0015950926908101,0.0012675507020281,0,0,0,0,dev3,264.0
tour_dev,tour,development,raw_linear,13104,512,512,512,0.5563793540000006,506,True,0.1055032525369422,0.0124632001979102,0.0061685035142857,0.7142857142857143,False,21.0,28.0,0.0124632001979102,0.0124632002055349,0.0061685035193116,0,0,7,2596,dev3,42.0
rgv_g1,rgv,development,fast_v10,13102,512,512,512,0.3421779200000401,509,True,0.0898864753304527,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,0,0,dev3,0.0
tour_dev,tour,development,scalar_linear,13102,512,512,512,0.5287029820001408,512,True,0.1381629848508503,0.0073340554555409,0.0032841797214285,0.7857142857142857,False,22.0,28.0,0.0073340554555409,0.0073340554605155,0.0032841797216158,0,0,7,2943,dev3,295.0
rgv_g1,rgv,development,scalar_linear,13104,512,512,512,0.8421946139999363,505,True,0.1487565234110777,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,7,2808,dev3,274.0
rgv_g1,rgv,development,random_residual,13101,512,512,512,0.4511749119999422,508,True,0.1023476801229577,0.0020245407192492,0.0016088143499999,0.75,False,5.0,4.0,0.0020245407192492,0.0020245407229513,0.001608814352574,0,0,0,0,dev3,258.0
job_dev,job,development,no_uncertainty_linear,13101,512,512,512,0.5572637259999738,508,True,0.0777268371223109,0.0018067210973615,0.00100959951875,0.875,False,28.0,32.0,0.0018067210973615,0.0018067210939407,0.0010095995148428,0,0,7,2749,dev3,46.0
job_dev,job,development,raw_linear,13102,512,512,512,0.7964797669999371,509,True,0.0907933448801759,0.0098988049929833,0.0065229770055292,0.71875,False,29.0,32.0,0.0098988049929833,0.0098988049885659,0.0065229770031738,0,0,7,2739,dev3,16.0
job_dev,job,development,scalar_linear,13101,512,512,512,0.5318093109999609,512,True,0.0848367907565101,0.0014387782014984,0.000481176528125,0.9375,False,30.0,32.0,0.0014387782014984,0.0014387782000816,0.0004811765278807,0,0,7,2902,dev3,285.0
rgv_g1,rgv,development,no_uncertainty_linear,13103,512,512,512,0.7106929660001242,505,True,0.0364301157148097,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,7,2441,dev3,149.0
rgv_g1,rgv,development,raw_linear,13103,512,512,512,0.6293539549999423,505,True,0.0386582852885185,0.0031901853767574,0.0012675507,0.75,False,4.0,4.0,0.0031901853767574,0.0031901853816203,0.0012675507020281,0,0,7,2797,dev3,160.0
rgv_dev,rgv,development,random_residual,13103,512,512,512,0.7597612290001052,508,True,0.0322150085927397,0.0081341092577206,0.0042372881249999,0.75,False,3.0,4.0,0.0081341092577206,0.0081341092780609,0.0042372881355932,0,0,0,0,dev3,186.0
rgv_g1,rgv,development,unguarded_linear,13103,512,512,512,0.6704302939999707,507,True,0.0369470197282482,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,7,2484,dev3,187.0
rgv_g1,rgv,development,nsga2_guarded,13101,512,512,512,0.5015870350000569,512,True,0.1326957870563715,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,7,3109,dev3,226.0
rgv_g1,rgv,development,scalar_linear,13101,512,512,512,0.6175921069998367,511,True,0.1002629318334602,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,7,2726,dev3,265.0
rgv_g1,rgv,development,fast_v10,13103,512,512,512,0.3644952399999965,509,True,0.0368331311545752,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,0,0,dev3,0.0
rgv_dev,rgv,development,nsga2_guarded,13103,512,512,512,0.5744185900000502,511,True,0.0560907661554462,0.0007394644798702,0.0042372881249999,0.75,False,4.0,4.0,0.0007394644798702,0.0007394644798237,0.0042372881355932,0,0,7,3002,dev3,138.0
rgv_g1,rgv,development,no_uncertainty_linear,13102,512,512,512,0.6531035969999266,504,True,0.0800651032651014,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,7,2440,dev3,135.0
rgv_g1,rgv,development,scalar_linear,13102,512,512,512,0.678979561999995,507,True,0.0803783784249477,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,7,2530,dev3,243.0
rgv_dev,rgv,development,nsga2_guarded,13102,512,512,512,0.5240038130000357,511,True,0.2102729864380629,0.0081341092577206,0.0042372881249999,0.75,False,3.0,4.0,0.0081341092577206,0.0081341092780609,0.0042372881355932,0,0,7,2688,dev3,114.0
job_dev,job,development,nsga2_guarded,13104,512,512,512,0.6124360039998464,508,True,0.1239446371666292,0.0014600110331638,0.00054626488125,0.875,False,28.0,32.0,0.0014600110331638,0.0014600110322248,0.0005462648798763,0,0,7,2883,dev3,65.0
rgv_dev,rgv,development,nsga2_typed,13102,512,512,512,0.2079174330001478,509,True,0.2184607665448405,0.0081341092577206,0.0042372881249999,0.75,False,3.0,4.0,0.0081341092577206,0.0081341092780609,0.0042372881355932,0,0,0,0,dev3,0.0
job_dev,job,development,nsga2_guarded,13102,512,512,512,0.5019552430001113,507,True,0.0769519132220848,0.0014387782014984,0.000481176528125,0.9375,False,30.0,32.0,0.0014387782014984,0.0014387782000816,0.0004811765278807,0,0,7,3030,dev3,58.0
rgv_dev,rgv,development,raw_linear,13104,512,512,512,0.7339399219999905,502,True,0.1092743634918188,0.0081341092577206,0.0042372881249999,0.75,False,3.0,4.0,0.0081341092577206,0.0081341092780609,0.0042372881355932,0,0,7,1764,dev3,69.0
job_dev,job,development,unguarded_linear,13103,512,512,512,0.6157188249999308,511,True,0.0848735018178585,0.001446509958053,0.000535492571875,0.90625,False,29.0,32.0,0.001446509958053,0.0014465099564024,0.0005354925699389,0,0,7,2662,dev3,35.0
rgv_g1,rgv,development,guarded_linear,13102,512,512,512,0.7650240619998385,503,True,0.0800651032651014,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,7,2512,dev3,169.0
tour_dev,tour,development,fast_v10,13104,512,512,512,0.313381986999957,504,True,0.1335167247339855,0.0176840870129455,0.0091879615071428,0.6785714285714286,False,19.0,28.0,0.0176840870129455,0.0176840869963512,0.009187961495218,0,0,0,0,dev3,0.0
rgv_g1,rgv,development,nsga2_typed,13101,512,512,512,0.1935926329999802,508,True,0.1464928819708684,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,0,0,dev3,0.0
rgv_dev,rgv,development,raw_linear,13101,512,512,512,0.6832796910000525,489,True,0.2503641862607365,0.0081341092577206,0.0042372881249999,0.75,False,3.0,4.0,0.0081341092577206,0.0081341092780609,0.0042372881355932,0,0,7,1230,dev3,34.0
job_dev,job,development,nsga2_typed,13104,512,512,512,0.1813969810000344,509,True,0.1565688183901724,0.0172454875520647,0.0090855574462209,0.65625,False,29.0,32.0,0.0172454875520647,0.0172454875491712,0.0090855574452974,0,0,0,0,dev3,0.0
job_dev,job,development,nsga2_typed,13101,512,512,512,0.2531732169998122,504,True,0.122769557309842,0.0089007583457974,0.0050651799005926,0.65625,False,23.0,32.0,0.0089007583457974,0.0089007583353242,0.0050651798945871,0,0,0,0,dev3,0.0
tour_dev,tour,development,no_uncertainty_linear,13104,512,512,512,0.711527568000065,508,True,0.101712700985744,0.0120839197259281,0.0058820668928571,0.75,False,21.0,28.0,0.0120839197259281,0.0120839197304172,0.0058820668954744,0,0,7,2556,dev3,21.0
rgv_dev,rgv,development,guarded_linear,13104,512,512,512,1.1559378899999049,495,True,0.0960916201128263,0.0081341092577206,0.0042372881249999,0.75,False,3.0,4.0,0.0081341092577206,0.0081341092780609,0.0042372881355932,0,0,7,1924,dev3,97.0
rgv_dev,rgv,development,scalar_linear,13102,512,512,512,1.234423533999916,488,True,0.1899633559455618,0.0081341092577206,0.0042372881249999,0.75,False,3.0,4.0,0.0081341092577206,0.0081341092780609,0.0042372881355932,0,0,7,1787,dev3,138.0
job_dev,job,development,nsga2_typed,13103,512,512,512,0.2398173169999609,506,True,0.1598101354954481,0.0090301879678089,0.0053255020119115,0.6875,False,26.0,32.0,0.0090301879678089,0.0090301879596748,0.0053255020032804,0,0,0,0,dev3,0.0
rgv_g1,rgv,development,guarded_linear,13101,512,512,512,0.8340968130000874,503,True,0.0805987152952643,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,7,2496,dev3,166.0
rgv_g1,rgv,development,nsga2_typed,13104,512,512,512,0.19209630499995,510,True,0.1653474453740679,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,0,0,dev3,0.0
rgv_g1,rgv,development,raw_linear,13102,512,512,512,0.742806900000005,511,True,0.0800651032651014,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,7,2486,dev3,140.0
job_dev,job,development,fast_v10,13104,512,512,512,0.2381788639997921,509,True,0.1097609044069554,0.0032091468409928,0.0020485908031249,0.75,False,25.0,32.0,0.0032091468409928,0.0032091468348573,0.0020485907970189,0,0,0,0,dev3,0.0
rgv_dev,rgv,development,nsga2_typed,13101,512,512,512,0.1597601739999845,511,True,0.1149455789786409,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,0,0,dev3,0.0
tour_dev,tour,development,random_residual,13102,512,512,512,0.3378425890000471,512,True,0.1409878354934363,0.0029420283050402,0.0021344612415461,0.7857142857142857,False,23.0,28.0,0.0029420283050402,0.0029420283124672,0.0021344612468281,0,0,0,0,dev3,290.0
rgv_dev,rgv,development,unguarded_linear,13103,512,512,512,1.085732789000076,488,True,0.0291861859400717,0.0081341092577206,0.0042372881249999,0.75,False,3.0,4.0,0.0081341092577206,0.0081341092780609,0.0042372881355932,0,0,7,1711,dev3,66.0
tour_dev,tour,development,raw_linear,13101,512,512,512,0.4743309870000303,511,True,0.1100373160118766,0.003236695244707,0.0015492992892857,0.8928571428571429,False,26.0,28.0,0.003236695244707,0.003236695239914,0.0015492992867488,0,0,7,2851,dev3,24.0
tour_dev,tour,development,fast_v10,13102,512,512,512,0.1873951329998817,509,True,0.1454817090130131,0.0145810619032454,0.0075489898004922,0.7142857142857143,False,22.0,28.0,0.0145810619032454,0.0145810618870187,0.0075489897905635,0,0,0,0,dev3,0.0
rgv_g1,rgv,development,unguarded_linear,13102,512,512,512,0.6783534419998887,503,True,0.0800651032651014,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,7,2512,dev3,169.0
rgv_g1,rgv,development,nsga2_guarded,13104,512,512,512,0.4672891489999529,511,True,0.1383803279959816,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,7,3101,dev3,226.0
rgv_g1,rgv,development,random_residual,13104,512,512,512,0.5160001480001029,504,True,0.173728534881073,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,0,0,dev3,232.0
job_dev,job,development,no_uncertainty_linear,13103,512,512,512,0.6392840330001945,508,True,0.087713218198217,0.0024983274526674,0.000891111615625,0.84375,False,27.0,32.0,0.0024983274526674,0.00249832745648,0.0008911116161199,0,0,7,2789,dev3,33.0
rgv_dev,rgv,development,random_residual,13104,512,512,512,0.6179562789998272,506,True,0.1001032149236402,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,0,0,dev3,229.0
job_dev,job,development,unguarded_linear,13102,512,512,512,0.5926502889999483,510,True,0.0902487372173672,0.003939236048134,0.001517486728125,0.8125,False,26.0,32.0,0.003939236048134,0.0039392360524329,0.0015174867293024,0,0,7,2792,dev3,50.0
rgv_g1,rgv,development,nsga2_typed,13103,512,512,512,0.1986672739999448,509,True,0.071179705997787,0.0024096081034937,0.0012675506999999,0.5,False,5.0,4.0,0.0024096081034937,0.0024096081073941,0.0012675507020281,0,0,0,0,dev3,0.0
