task,kind,algorithm,seed,budget,fe,physical_calls,seconds,auc,final_gap,igd,recall,hit,front_size,reference_size,observed_gap,raw_final_gap,raw_igd,overrides,extra_pure_proposals,neighbor_builds,neighbor_cache_hits,neighbor_filter_checks,model_fits,predictions,unique_evaluated
tour_new3,tour,fast_v10_codec,74512,1024,1024,1024,1.0300865819999672,0.09482490469868178,0.0,0.0,1.0,True,19,19,0.0,0.0,0.0,0,0,0,0,0,0,0,951
job_new3,job,fast_v10_codec,74509,1024,1024,1024,0.7397931729999527,0.10953417143929631,0.019231260735690765,0.007664817098984535,0.5714285714285714,False,18,21,0.019231260735690765,0.019231260734702105,0.0076648170929269725,0,0,0,0,0,0,0,981
job_new4,job,fast_v10_codec,74510,1024,1024,1024,0.8229033989998698,0.13608431798323545,0.00026922066809726244,0.0004387950208333315,0.9583333333333334,False,23,24,0.00026922066809726244,0.0002692206695362354,0.0004212432215436879,0,0,0,0,0,0,0,944
rgv_new1,rgv,fast_v10_codec,74505,1024,1024,1024,0.45253981999985626,0.10672133168711659,0.0,0.0,1.0,True,5,5,0.0,0.0,0.0,0,0,0,0,0,0,0,1015
tour_new4,tour,fast_v10_codec,74506,1024,1024,1024,0.7276824119999219,0.10457560629216618,0.0002985176927705321,0.00012648448709677373,0.9354838709677419,False,29,31,0.0002985176927705321,0.0002985176945670946,0.00012648448737257064,0,0,0,0,0,0,0,968
tour_new4,tour,fast_v10_codec,74511,1024,1024,1024,1.6194272079999337,0.0968766764728671,0.00016655767076836952,5.4005464516129035e-05,0.967741935483871,False,30,31,0.00016655767076836952,0.0001665576713261272,5.40054646966535e-05,0,0,0,0,0,0,0,966
tour_new2,tour,fast_v10_codec,74509,1024,1024,1024,1.6562818349998452,0.0807941999413769,0.0002601273556582514,0.00012142490588235294,0.9411764705882353,False,16,17,0.0002601273556582514,0.00026012735681667996,0.00011467907825612646,0,0,0,0,0,0,0,981
tour_new3,tour,fast_v10_codec,74510,1024,1024,1024,1.7754837360000693,0.12836145102953161,0.0014859455010348358,0.0006363946315789473,0.9473684210526315,False,18,19,0.0014859455010348358,0.0014859454983664263,0.0006363946304566791,0,0,0,0,0,0,0,931
rgv_new4,rgv,fast_v10_codec,74502,1024,1024,1024,0.543496487000084,0.10568293541399307,0.0,0.0,1.0,True,7,7,0.0,0.0,0.0,0,0,0,0,0,0,0,1002
rgv_new3,rgv,fast_v10_codec,74502,1024,1024,1024,0.5326885160000074,0.12490054852175658,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,0,0,0,0,0,0,0,1006
rgv_new1,rgv,fast_v10_codec,74503,1024,1024,1024,0.4827299359999415,0.09918018463616707,0.0,0.0,1.0,True,5,5,0.0,0.0,0.0,0,0,0,0,0,0,0,1002
