task,kind,algorithm,seed,budget,fe,physical_calls,seconds,auc,final_gap,igd,recall,hit,front_size,reference_size,observed_gap,raw_final_gap,raw_igd,overrides,extra_pure_proposals,neighbor_builds,neighbor_cache_hits,neighbor_filter_checks,model_fits,predictions,unique_evaluated
rgv_new3,rgv,local24_random,74504,1024,1024,1024,0.8193706209999618,0.12403308623443328,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,395,0,45,726,36321,0,0,999
job_new1,job,refit32,74505,1024,1024,1024,2.9147753489999104,0.09630350554212774,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,16,44797,0,0,0,30,4208,959
job_new1,job,h0,74501,1024,1024,1024,5.147376638999958,0.10542160261841313,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,10,44539,0,0,0,15,4187,944
tour_new2,tour,h0,74504,1024,1024,1024,4.165289734999988,0.09473514404895432,0.0,0.0,1.0,True,17,17,0.0,0.0,3.0839528461809902e-18,36,38322,0,0,0,15,4885,984
tour_new3,tour,nsga2_typed,74505,1024,1024,1024,1.7381597480000437,0.17700326040100367,0.0014859455010348358,0.0006363946315789473,0.9473684210526315,False,18,19,0.0014859455010348358,0.0014859454983664263,0.0006363946304566791,0,0,0,0,0,0,0,974
rgv_new4,rgv,h0,74506,1024,1024,1024,4.746297823000077,0.0842500722204492,0.005965403603257758,0.001207243457142864,0.8571428571428571,False,6,7,0.005965403603257758,0.005965403620548808,0.001207243460764586,191,38708,0,0,0,15,4731,998
job_new4,job,nsga_local24,74507,1024,1024,1024,1.3926247100000637,0.13192780304323407,0.00026922066809726244,0.0004387950208333315,0.9583333333333334,False,23,24,0.00026922066809726244,0.0002692206695362354,0.0004212432215436879,72,0,75,678,24651,15,9486,959
rgv_new1,rgv,fast_h0,74506,1024,1024,1024,2.269607343999951,0.09365686373381117,0.008543861945606988,0.002504405473056643,0.8,False,5,5,0.008543861945606988,0.008543861964532521,0.002504405476783931,148,25419,0,0,0,15,5916,1011
job_new2,job,nsga2_typed,74511,1024,1024,1024,1.3414579390000654,0.19193875787809309,0.024464500453074346,0.014042145012652088,0.6071428571428571,False,22,28,0.024464500453074346,0.024464500455629833,0.014042145014956606,0,0,0,0,0,0,0,1000
tour_new1,tour,h0,74511,1024,1024,1024,4.132791486999963,0.06918061948059728,0.00035889448876713,0.00022346543571428564,0.9642857142857143,False,27,28,0.00035889448876713,0.00035889448911453437,0.00022346543629873878,44,31635,0,0,0,15,5321,1000
job_new1,job,local24,74507,1024,1024,1024,2.3417220430000043,0.13882124927188536,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,22,0,35,725,25602,15,8968,956
job_new4,job,nsga2_typed,74511,1024,1024,1024,1.7778933120000602,0.14049076189743148,0.010267849101291245,0.004571708429166667,0.875,False,21,24,0.010267849101291245,0.010267849100338003,0.004388840093434379,0,0,0,0,0,0,0,977
tour_new3,tour,refit32,74511,1024,1024,1024,3.0372613939999837,0.08765724524101717,0.0,0.0,1.0,True,19,19,0.0,0.0,0.0,24,44135,0,0,0,30,3939,964
job_new2,job,local24_random,74501,1024,1024,1024,0.7143527189999759,0.12545640430147054,0.0005173159285233167,0.00017591380714285668,0.9285714285714286,False,26,28,0.0005173159285233167,0.0005173159240015788,0.0001759138058284967,500,0,57,708,29193,0,0,997
rgv_new1,rgv,nsga_local24,74510,1024,1024,1024,1.3226273129999981,0.09899456002204556,0.0,0.0,1.0,True,5,5,0.0,0.0,0.0,190,0,112,650,36112,15,14947,1015
rgv_new3,rgv,local24_random,74505,1024,1024,1024,0.6439979140000105,0.09733802990639015,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,379,0,53,715,36055,0,0,987
tour_new4,tour,fast_v10,74506,1024,1024,1024,1.8435353730000088,0.10457560629216618,0.0002985176927705321,0.00012648448709677373,0.9354838709677419,False,29,31,0.0002985176927705321,0.0002985176945670946,0.00012648448737257064,0,0,0,0,0,0,0,968
job_new1,job,fast_v10,74508,1024,1024,1024,2.1329277150000507,0.09111944207170838,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,0,0,0,0,0,0,0,972
job_new3,job,local24,74502,1024,1024,1024,1.167629502000068,0.09386504087629935,0.0006200811698128777,0.0007626177476190458,0.9047619047619048,False,20,21,0.0006200811698128777,0.0006200811653933525,0.0007626177426425187,35,0,43,740,31794,15,11704,992
tour_new2,tour,nsga_local24,74506,1024,1024,1024,1.3763099649999049,0.11391176183516327,0.0,0.0,1.0,True,17,17,0.0,0.0,0.0,61,0,75,714,30510,15,11454,982
job_new1,job,nsga2_typed,74505,1024,1024,1024,2.0007443339999327,0.17018812158363392,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,0,0,0,0,0,0,0,960
job_new2,job,nsga_local24,74511,1024,1024,1024,1.2685786030000372,0.13876617634233163,0.0003505991011946168,0.000102376675,0.9642857142857143,False,27,28,0.0003505991011946168,0.0003505990965921967,0.00010237667365565212,82,0,76,699,29305,15,11728,988
rgv_new4,rgv,h0,74505,1024,1024,1024,4.677509392000047,0.07316064078332908,0.00398398707519065,0.0009923285428571507,0.7142857142857143,False,6,7,0.00398398707519065,0.003983987051548469,0.0009923285370787413,170,39505,0,0,0,15,4607,986
rgv_new1,rgv,fast_v10,74511,1024,1024,1024,1.5904977040000858,0.0898216902727037,0.0,0.0,1.0,True,5,5,0.0,0.0,0.0,0,0,0,0,0,0,0,1009
rgv_new3,rgv,h0,74508,1024,1024,1024,4.550854522999998,0.12037922997444102,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,175,37566,0,0,0,15,4782,981
tour_new4,tour,h0,74502,1024,1024,1024,3.7525214799999276,0.05994282051508607,0.0,0.0,1.0,True,31,31,0.0,0.0,0.0,37,36637,0,0,0,15,4936,990
rgv_new1,rgv,local24,74504,1024,1024,1024,1.5016078700000435,0.14872154649612826,0.0,0.0,1.0,True,5,5,0.0,0.0,0.0,96,0,50,734,40168,15,12636,1011
rgv_new2,rgv,refit32,74509,1024,1024,1024,2.8677227099999527,0.1212595872090689,0.0,0.0,1.0,True,6,6,0.0,0.0,0.0,221,37416,0,0,0,30,4818,997
rgv_new2,rgv,refit32,74511,1024,1024,1024,3.907323674000054,0.11119433185947003,0.0,0.0,1.0,True,6,6,0.0,0.0,0.0,214,38817,0,0,0,30,4590,978
rgv_new3,rgv,fast_h0,74501,1024,1024,1024,3.109044264999966,0.07138250705870511,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,153,37015,0,0,0,15,4551,980
rgv_new1,rgv,nsga2_typed,74511,1024,1024,1024,1.0375508439999521,0.29029414072340876,0.0,0.0,1.0,True,5,5,0.0,0.0,0.0,0,0,0,0,0,0,0,1014
job_new3,job,local24,74511,1024,1024,1024,1.6518423690000645,0.1000873491287213,0.0005003530890119581,0.00039987968095237897,0.9523809523809523,False,20,21,0.0005003530890119581,0.0005003530843588904,0.0003998796774941928,43,0,45,730,30152,15,11336,984
rgv_new4,rgv,fast_v10,74509,1024,1024,1024,1.860022957999945,0.10267861427267447,0.005965403603257758,0.001207243457142864,0.8571428571428571,False,6,7,0.005965403603257758,0.005965403620548808,0.001207243460764586,0,0,0,0,0,0,0,1011
rgv_new2,rgv,local24,74508,1024,1024,1024,1.9642369470000176,0.07307464480215312,0.0018025045645556387,0.00047755491666665967,0.8333333333333334,False,5,6,0.0018025045645556387,0.0018025045726244961,0.00047755491881566287,176,0,61,693,33980,15,8758,970
tour_new1,tour,refit32,74511,1024,1024,1024,3.1647624390000146,0.06753808077868956,0.0,0.0,1.0,True,28,28,0.0,0.0,0.0,49,32771,0,0,0,30,5431,996
rgv_new4,rgv,local24,74501,1024,1024,1024,1.6892546059999631,0.0586615369097964,0.0016344924009536919,0.0009923285428571507,0.7142857142857143,False,7,7,0.0016344924009536919,0.0016344923868122163,0.0009923285370787413,161,0,70,699,32722,15,9904,992
tour_new3,tour,nsga_local24,74503,1024,1024,1024,1.1780544439999403,0.13922582825911176,0.0,0.0,1.0,True,19,19,0.0,0.0,0.0,56,0,73,688,27069,15,9466,967
tour_new4,tour,nsga2_typed,74503,1024,1024,1024,1.8522876800000176,0.0721432672695901,5.935706394592024e-07,4.23727419354792e-06,0.967741935483871,False,30,31,5.935706394592024e-07,5.935705586118262e-07,4.237273647712142e-06,0,0,0,0,0,0,0,976
rgv_new3,rgv,fast_v10,74510,1024,1024,1024,2.233462937000013,0.134025550696717,0.01128577186539797,0.0050000000000000044,0.75,False,4,4,0.01128577186539797,0.01128577186618282,0.0050000000000000044,0,0,0,0,0,0,0,988
rgv_new3,rgv,local24_random,74502,1024,1024,1024,0.9003057730000137,0.12997914586281803,0.0056428859345127305,0.0050000000000000044,0.75,False,5,4,0.0056428859345127305,0.00564288593309141,0.0050000000000000044,422,0,55,721,39665,0,0,986
tour_new2,tour,fast_v10,74510,1024,1024,1024,1.7656883289999996,0.11803595314574974,0.0006915318464574048,0.0003470553882352941,0.8823529411764706,False,15,17,0.0006915318464574048,0.0006915318524701554,0.0003277745362105537,0,0,0,0,0,0,0,990
rgv_new1,rgv,nsga2_typed,74504,1024,1024,1024,1.430331649999971,0.17257479084402744,0.0017087723885628081,0.0019047619,0.8,False,4,5,0.0017087723885628081,0.0017087723929064642,0.001904761904761905,0,0,0,0,0,0,0,1014
job_new4,job,refit32,74508,1024,1024,1024,2.958809072000008,0.10539458038400411,0.00848431790374991,0.0030435081132775496,0.9166666666666666,False,23,24,0.00848431790374991,0.008484317909951062,0.0029217677918575735,36,40414,0,0,0,30,4538,958
tour_new2,tour,fast_h0,74512,1024,1024,1024,2.8785607960001016,0.11336579190617146,0.00019924060431430744,0.00010420557647058823,0.9411764705882353,False,16,17,0.00019924060431430744,0.00019924060820149193,9.841637969830694e-05,20,43302,0,0,0,15,4144,972
tour_new4,tour,refit32,74507,1024,1024,1024,2.771517237000012,0.06481889710381986,0.00016655767076836952,5.4005464516129035e-05,0.967741935483871,False,30,31,0.00016655767076836952,0.0001665576713261272,5.40054646966535e-05,22,38656,0,0,0,30,4511,978
job_new1,job,fast_v10,74504,1024,1024,1024,2.2503791389999606,0.11960142491473584,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,0,0,0,0,0,0,0,958
job_new4,job,nsga_local24,74502,1024,1024,1024,1.3282943929999647,0.09585831538107499,0.0,0.0,1.0,True,24,24,0.0,0.0,0.0,45,0,70,700,26547,15,9812,975
tour_new4,tour,h0,74505,1024,1024,1024,4.896546769999986,0.08236701828499808,0.0005437398504466922,0.00013711910967741938,0.9354838709677419,False,29,31,0.0005437398504466922,0.0005437398444195034,0.00013711910840673598,39,39146,0,0,0,15,4592,976
job_new1,job,h0,74503,1024,1024,1024,4.876450857999998,0.13623894416605842,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,29,42789,0,0,0,15,4283,963
job_new2,job,local24_random,74510,1024,1024,1024,0.6582524090000561,0.12318586055274446,0.00036141033289004956,0.00017795284999999904,0.9285714285714286,False,26,28,0.00036141033289004956,0.0003614103308106195,0.0001779528489508819,530,0,67,682,28573,0,0,994
job_new3,job,h0,74508,1024,1024,1024,4.8048921669999345,0.13323087846628107,0.013293240559098012,0.0036915650095238083,0.8095238095238095,False,18,21,0.013293240559098012,0.01329324054727215,0.0036915650056557813,30,40012,0,0,0,15,4495,969
rgv_new3,rgv,local24,74511,1024,1024,1024,1.56483751199994,0.09759213500725077,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,173,0,71,689,35157,15,10905,1001
tour_new1,tour,nsga_local24,74509,1024,1024,1024,1.2083906450000086,0.0844466333272715,0.00035889448876713,0.00022346543571428564,0.9642857142857143,False,27,28,0.00035889448876713,0.00035889448911453437,0.00022346543629873878,69,0,73,688,28582,15,11393,982
tour_new3,tour,fast_v10,74502,1024,1024,1024,3.0834070169998995,0.1096702960083377,0.0014859455010348358,0.0006363946315789473,0.9473684210526315,False,18,19,0.0014859455010348358,0.0014859454983664263,0.0006363946304566791,0,0,0,0,0,0,0,942
tour_new2,tour,fast_h0,74508,1024,1024,1024,2.4481902889999674,0.08315914280093882,0.00019924060431430744,0.00010420557647058823,0.9411764705882353,False,16,17,0.00019924060431430744,0.00019924060820149193,9.841637969830694e-05,27,40608,0,0,0,15,4393,975
job_new4,job,nsga2_typed,74503,1024,1024,1024,1.9462095220000037,0.14558876151733563,0.009263730847068599,0.003295121237499998,0.9166666666666666,False,22,24,0.009263730847068599,0.009263730846219544,0.003163316388864938,0,0,0,0,0,0,0,957
job_new2,job,fast_v10,74506,1024,1024,1024,1.4536736190000283,0.15958698405006172,0.00043390174025801135,0.00029267986785714374,0.9285714285714286,False,26,28,0.00043390174025801135,0.00043390173603750725,0.00029267986628753455,0,0,0,0,0,0,0,989
job_new3,job,nsga2_typed,74503,1024,1024,1024,1.347411252000029,0.10779077299899811,0.0038775834756477625,0.004400297935404239,0.7619047619047619,False,18,21,0.0038775834756477625,0.0038775834717557725,0.004400297931269818,0,0,0,0,0,0,0,995
tour_new4,tour,nsga_local24,74506,1024,1024,1024,1.1200600370000302,0.08964029376138602,0.0,0.0,1.0,True,31,31,0.0,0.0,0.0,71,0,60,715,27925,15,10670,989
tour_new1,tour,local24_random,74504,1024,1024,1024,0.7401148449999937,0.07861195153335093,0.004137373283116164,0.0021495790829437864,0.8571428571428571,False,27,28,0.004137373283116164,0.004137373277791201,0.002149579079988001,458,0,51,735,28512,0,0,979
rgv_new1,rgv,local24_random,74510,1024,1024,1024,0.6854097860000365,0.13828595913295538,0.008543861945606988,0.002504405473056643,0.8,False,5,5,0.008543861945606988,0.008543861964532521,0.002504405476783931,523,0,51,722,38819,0,0,1006
tour_new2,tour,h0,74511,1024,1024,1024,4.4275240609999855,0.12456832758230525,0.0,0.0,1.0,True,17,17,0.0,0.0,3.0839528461809902e-18,51,37290,0,0,0,15,4597,973
job_new2,job,fast_h0,74503,1024,1024,1024,2.4638712099999793,0.07431039955215588,0.0003505991011946168,0.000102376675,0.9642857142857143,False,27,28,0.0003505991011946168,0.0003505990965921967,0.00010237667365565212,44,33123,0,0,0,15,5391,999
rgv_new3,rgv,h0,74506,1024,1024,1024,3.9530354589999206,0.11016595691596234,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,200,29344,0,0,0,15,5579,1010
tour_new3,tour,nsga2_typed,74501,1024,1024,1024,1.9493758589999288,0.16485800225800787,0.0,0.0,1.0,True,19,19,0.0,0.0,0.0,0,0,0,0,0,0,0,977
job_new3,job,h0,74507,1024,1024,1024,4.247146900999951,0.09470467917084,0.01117218869983389,0.003253102914285713,0.7619047619047619,False,19,21,0.01117218869983389,0.011172188702882512,0.0032531029102557244,24,37323,0,0,0,15,4696,975
job_new1,job,local24,74502,1024,1024,1024,1.315617599999996,0.10180276686801808,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,32,0,37,733,26335,15,8559,977
tour_new2,tour,nsga2_typed,74512,1024,1024,1024,1.658897713999977,0.165635110342234,0.0006915318464574048,0.0003470553882352941,0.8823529411764706,False,15,17,0.0006915318464574048,0.0006915318524701554,0.0003277745362105506,0,0,0,0,0,0,0,978
rgv_new1,rgv,fast_v10,74501,1024,1024,1024,2.5387727429999813,0.03987092835560587,0.0017087723885628081,0.0019047619,0.8,False,4,5,0.0017087723885628081,0.0017087723929064642,0.001904761904761905,0,0,0,0,0,0,0,978
job_new4,job,nsga_local24,74509,1024,1024,1024,1.3211548040000025,0.09248208277156225,0.0,0.0,1.0,True,24,24,0.0,0.0,0.0,48,0,65,706,25103,15,9522,966
job_new3,job,nsga_local24,74506,1024,1024,1024,1.2406551099999206,0.11572522344043026,0.01220799443789276,0.0036778764938271763,0.8095238095238095,False,20,21,0.01220799443789276,0.012207994431919616,0.003677876491534354,59,0,75,686,28472,15,11466,990
rgv_new3,rgv,local24,74502,1024,1024,1024,1.6639020889999756,0.1256260624274152,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,162,0,64,704,38571,15,10562,990
job_new3,job,h0,74503,1024,1024,1024,4.329952295999988,0.07079422127262389,0.002237993724493381,0.0011402025238095217,0.9047619047619048,False,19,21,0.002237993724493381,0.0022379937220513057,0.0011402025212994221,37,36948,0,0,0,15,4936,986
job_new1,job,local24_random,74511,1024,1024,1024,0.9126901500000031,0.056661123596219734,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,345,0,24,725,24390,0,0,957
rgv_new4,rgv,fast_h0,74503,1024,1024,1024,2.574370134999981,0.07136049915360745,0.0,0.0,1.0,True,7,7,0.0,0.0,0.0,202,39368,0,0,0,15,4769,982
rgv_new3,rgv,fast_v10,74511,1024,1024,1024,1.6419299300000603,0.1001927693943244,0.0056428859345127305,0.0050000000000000044,0.75,False,5,4,0.0056428859345127305,0.00564288593309141,0.0050000000000000044,0,0,0,0,0,0,0,1004
rgv_new3,rgv,nsga_local24,74512,1024,1024,1024,0.997203667000008,0.04264409511216221,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,179,0,93,684,44432,15,16302,1021
tour_new1,tour,nsga_local24,74508,1024,1024,1024,1.317427213999963,0.07320807119626065,0.0,0.0,1.0,True,28,28,0.0,0.0,0.0,64,0,72,721,30222,15,11690,991
job_new2,job,fast_v10,74507,1024,1024,1024,2.0183001139999988,0.12071258196228773,0.0033510267442841647,0.001607317217857142,0.8571428571428571,False,24,28,0.0033510267442841647,0.0033510267401809244,0.001607317216285165,0,0,0,0,0,0,0,987
rgv_new3,rgv,local24_random,74510,1024,1024,1024,0.566227824000066,0.1458265425871871,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,573,0,70,687,37964,0,0,1010
job_new3,job,local24,74503,1024,1024,1024,1.5069202630000973,0.07319519277783448,0.01113720064800216,0.003253102914285713,0.7619047619047619,False,20,21,0.01113720064800216,0.011137200642219354,0.0032531029102557244,36,0,36,742,31298,15,10726,982
job_new2,job,fast_h0,74501,1024,1024,1024,3.0256718639999463,0.11284790708790396,0.0,0.0,1.0,True,28,28,0.0,0.0,0.0,38,32104,0,0,0,15,5340,1001
job_new4,job,fast_h0,74505,1024,1024,1024,2.550422958000013,0.15846347345147177,0.008994510178971337,0.0028563262166666666,0.9583333333333334,False,23,24,0.008994510178971337,0.008994510176683308,0.00274207316732125,62,38913,0,0,0,15,4728,968
job_new4,job,local24_random,74509,1024,1024,1024,0.873020127000018,0.11421576075768003,0.009153871688379531,0.003295121237499998,0.9166666666666666,False,23,24,0.009153871688379531,0.009153871687999408,0.003163316388864938,354,0,46,718,23594,0,0,942
tour_new1,tour,nsga2_typed,74510,1024,1024,1024,1.8098100779999413,0.12814844962120456,0.004372402677032927,0.0017704302464285717,0.8571428571428571,False,24,28,0.004372402677032927,0.004372402676066355,0.0017704302472223668,0,0,0,0,0,0,0,970
tour_new4,tour,nsga_local24,74504,1024,1024,1024,1.3759752239999443,0.05631801148939242,0.00016655767076836952,5.4005464516129035e-05,0.967741935483871,False,30,31,0.00016655767076836952,0.0001665576713261272,5.40054646966535e-05,66,0,58,719,27829,15,10805,980
rgv_new3,rgv,nsga_local24,74505,1024,1024,1024,1.298212755999998,0.08085098925932035,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,249,0,107,662,42195,15,15824,1023
tour_new2,tour,local24_random,74512,1024,1024,1024,0.8969673620000549,0.1236669997608055,0.0006915318464574048,0.0003470553882352941,0.8823529411764706,False,15,17,0.0006915318464574048,0.0006915318524701554,0.0003277745362105537,381,0,32,731,29680,0,0,975
job_new1,job,fast_v10,74507,1024,1024,1024,2.621478318999948,0.15487054980775056,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,0,0,0,0,0,0,0,951
rgv_new4,rgv,refit32,74502,1024,1024,1024,2.7428585010000006,0.08704701450946967,0.0,0.0,1.0,True,7,7,0.0,0.0,0.0,239,34464,0,0,0,30,5165,996
tour_new2,tour,fast_h0,74509,1024,1024,1024,3.0959152689999883,0.07452590995069315,0.0,0.0,1.0,True,17,17,0.0,0.0,3.0839528461809902e-18,33,38811,0,0,0,15,4581,982
tour_new1,tour,local24,74509,1024,1024,1024,1.5014251589999503,0.0740826113458889,0.00035889448876713,0.00022346543571428564,0.9642857142857143,False,27,28,0.00035889448876713,0.00035889448911453437,0.00022346543629873878,50,0,46,725,31213,15,11831,1005
tour_new4,tour,fast_v10,74511,1024,1024,1024,2.525342106999915,0.0968766764728671,0.00016655767076836952,5.4005464516129035e-05,0.967741935483871,False,30,31,0.00016655767076836952,0.0001665576713261272,5.40054646966535e-05,0,0,0,0,0,0,0,966
rgv_new3,rgv,nsga_local24,74501,1024,1024,1024,1.2895324180000216,0.08091582986615971,0.0008061265610368792,0.0050000000000000044,0.75,False,5,4,0.0008061265610368792,0.0008061265618702589,0.0050000000000000044,220,0,122,678,41203,15,16024,1019
job_new3,job,fast_h0,74512,1024,1024,1024,2.6636948870000197,0.06782336968819101,0.001775674644487401,0.0007959979761904763,0.9047619047619048,False,19,21,0.001775674644487401,0.0017756746463417,0.0007959979766080983,25,27882,0,0,0,15,5399,1002
tour_new4,tour,local24,74503,1024,1024,1024,1.8085634020000043,0.05624869022510404,0.0,0.0,1.0,True,31,31,0.0,0.0,0.0,44,0,40,711,26786,15,9328,988
job_new1,job,refit32,74501,1024,1024,1024,3.503412352000055,0.09007105848803418,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,11,43523,0,0,0,30,4141,945
tour_new2,tour,local24_random,74502,1024,1024,1024,0.9205747319999773,0.12641633381489076,0.0,0.0,1.0,True,17,17,0.0,0.0,3.0839528461809902e-18,435,0,29,743,32251,0,0,987
tour_new2,tour,fast_v10,74507,1024,1024,1024,2.417358793999938,0.10982766102234798,0.0,0.0,1.0,True,17,17,0.0,0.0,3.0839528461809902e-18,0,0,0,0,0,0,0,980
rgv_new3,rgv,h0,74505,1024,1024,1024,5.577854611999896,0.09813714666769002,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,136,37340,0,0,0,15,4514,988
tour_new2,tour,h0,74506,1024,1024,1024,5.130461207000053,0.10508325932009063,0.0002601273556582514,0.00012142490588235294,0.9411764705882353,False,16,17,0.0002601273556582514,0.00026012735681667996,0.00011467907825612646,31,37687,0,0,0,15,4599,970
tour_new1,tour,refit32,74504,1024,1024,1024,4.7756413470000325,0.061702660203476124,0.0,0.0,1.0,True,28,28,0.0,0.0,0.0,42,33136,0,0,0,30,5420,993
tour_new1,tour,fast_h0,74507,1024,1024,1024,3.2028924709999274,0.08044435312534534,0.00035889448876713,0.00022346543571428564,0.9642857142857143,False,27,28,0.00035889448876713,0.00035889448911453437,0.00022346543629873878,34,33527,0,0,0,15,5381,1000
rgv_new2,rgv,nsga2_typed,74508,1024,1024,1024,1.1522118249999949,0.19087842811508787,0.0018025045645556387,0.00047755491666665967,0.8333333333333334,False,5,6,0.0018025045645556387,0.0018025045726244961,0.00047755491881566287,0,0,0,0,0,0,0,1022
tour_new3,tour,local24,74503,1024,1024,1024,1.514350370000102,0.10498442586346231,0.0,0.0,1.0,True,19,19,0.0,0.0,0.0,37,0,34,749,29306,15,8782,962
rgv_new2,rgv,nsga2_typed,74502,1024,1024,1024,1.6243139660000452,0.15252111211141037,0.0018025045645556387,0.00047755491666665967,0.8333333333333334,False,5,6,0.0018025045645556387,0.0018025045726244961,0.00047755491881566287,0,0,0,0,0,0,0,1020
tour_new4,tour,nsga2_typed,74501,1024,1024,1024,2.1205315450000626,0.06982026102602515,0.001959707566354496,0.0006343049096774194,0.8709677419354839,False,29,31,0.001959707566354496,0.001959707554592715,0.0006343049078283053,0,0,0,0,0,0,0,972
tour_new4,tour,refit32,74505,1024,1024,1024,3.0378807399999914,0.08687709712828931,0.0,0.0,1.0,True,31,31,0.0,0.0,0.0,41,37457,0,0,0,30,4889,991
rgv_new4,rgv,fast_v10,74512,1024,1024,1024,2.162502848000031,0.02748824139974302,0.0,0.0,1.0,True,7,7,0.0,0.0,0.0,0,0,0,0,0,0,0,995
rgv_new3,rgv,refit32,74505,1024,1024,1024,4.56251858600001,0.09813714666769002,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,143,38013,0,0,0,30,4600,980
rgv_new3,rgv,local24,74505,1024,1024,1024,1.6534067179999283,0.10137567251027002,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,148,0,48,720,36876,15,9810,983
job_new2,job,local24,74501,1024,1024,1024,2.3145137549998935,0.10444621174623751,0.0003505991011946168,0.000102376675,0.9642857142857143,False,27,28,0.0003505991011946168,0.0003505990965921967,0.00010237667365565212,38,0,41,700,28255,15,10452,990
job_new3,job,fast_v10,74511,1024,1024,1024,2.3012933810000504,0.13381569473206464,0.008205938969635292,0.0030949523666666673,0.8095238095238095,False,21,21,0.008205938969635292,0.008205938947812264,0.003094952363135838,0,0,0,0,0,0,0,984
tour_new4,tour,nsga_local24,74503,1024,1024,1024,1.4575952339999958,0.05685103808156048,0.0,0.0,1.0,True,31,31,0.0,0.0,0.0,81,0,63,712,29514,15,10923,993
rgv_new4,rgv,fast_v10,74502,1024,1024,1024,2.1153348340000093,0.10568293541399307,0.0,0.0,1.0,True,7,7,0.0,0.0,0.0,0,0,0,0,0,0,0,1002
rgv_new3,rgv,refit32,74506,1024,1024,1024,4.008547720000024,0.10600213798135753,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,152,37038,0,0,0,30,4514,974
rgv_new1,rgv,refit32,74511,1024,1024,1024,3.4208423480000647,0.09339205209804115,0.0,0.0,1.0,True,5,5,0.0,0.0,0.0,120,25734,0,0,0,30,5788,1012
job_new4,job,nsga_local24,74508,1024,1024,1024,1.2641231239999797,0.11004386075913149,0.0,0.0,1.0,True,24,24,0.0,0.0,0.0,66,0,71,705,26322,15,10080,970
tour_new3,tour,fast_h0,74504,1024,1024,1024,4.25598051999998,0.07299365849274628,0.0,0.0,1.0,True,19,19,0.0,0.0,0.0,24,44998,0,0,0,15,4115,970
job_new2,job,fast_v10,74502,1024,1024,1024,1.349423848000015,0.13473639740442192,0.011100826748530008,0.003928043460777194,0.8571428571428571,False,27,28,0.011100826748530008,0.011100826746584393,0.003928043461572815,0,0,0,0,0,0,0,995
job_new2,job,local24_random,74509,1024,1024,1024,0.7233991010000409,0.12615982810879414,0.0006006185675867112,0.0003662170000000004,0.8928571428571429,False,25,28,0.0006006185675867112,0.0006006185634468893,0.00036621699846037915,461,0,48,687,27866,0,0,982
rgv_new3,rgv,nsga2_typed,74508,1024,1024,1024,1.0502574939999931,0.21582461489234223,0.001612253122073557,0.00555555555,0.75,False,5,4,0.001612253122073557,0.0016122531237405177,0.005555555555555556,0,0,0,0,0,0,0,1012
tour_new2,tour,h0,74508,1024,1024,1024,4.541572973000029,0.08315914280093882,0.00019924060431430744,0.00010420557647058823,0.9411764705882353,False,16,17,0.00019924060431430744,0.00019924060820149193,9.841637969830694e-05,27,40608,0,0,0,15,4393,975
tour_new4,tour,local24_random,74505,1024,1024,1024,0.9265709239999751,0.08998729394869598,0.000765166334074775,0.0002636035967741931,0.8709677419354839,False,28,31,0.000765166334074775,0.0007651663306256534,0.00026360359577930664,432,0,52,677,24951,0,0,980
rgv_new3,rgv,h0,74512,1024,1024,1024,4.678127984999946,0.033356115167412506,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,168,34997,0,0,0,15,4673,994
job_new2,job,nsga_local24,74505,1024,1024,1024,1.1851669210000182,0.11187428140038573,0.0,0.0,1.0,True,28,28,0.0,0.0,0.0,84,0,80,677,29256,15,12035,1003
tour_new4,tour,nsga_local24,74510,1024,1024,1024,1.497085292999941,0.07669527037553596,0.00016655767076836952,5.4005464516129035e-05,0.967741935483871,False,30,31,0.00016655767076836952,0.0001665576713261272,5.40054646966535e-05,75,0,73,697,26446,15,10338,970
